"gene","importance","Non-unique Gene name","Annotation"
"dnaN_1~~~dnaN_2~~~dnaN",0,"dnaN_1;dnaN_2;;dnaN","Beta sliding clamp;hypothetical protein"
"dnaT_1",0,"dnaT_1","Replication restart protein DnaT"
"dnaT_1~~~dnaT_4",0,"dnaT_1;dnaT_4;","Replication restart protein DnaT;hypothetical protein"
"dnaT_2",0,"dnaT_2","Replication restart protein DnaT"
"dnaT_2~~~dnaT_1",0,"dnaT_2;dnaT_1;","Replication restart protein DnaT;hypothetical protein"
"dnaT_2~~~dnaT~~~dnaT_1",0,"dnaT_2;dnaT;dnaT_1","Replication restart protein DnaT"
"dnaX_1~~~dnaX~~~dnaX_2",0,"dnaX_1;dnaX;;dnaX_2","DNA polymerase III subunit tau;hypothetical protein"
"dnmA",0,";dnmA","hypothetical protein;DNA methyltransferase A"
"doeB",0,"doeB","N-alpha-acetyl-L-24-diaminobutyric acid deacetylase"
"dolP",0,"dolP","Outer membrane lipoprotein DolP"
"dolP_1",0,"dolP_1","Outer membrane lipoprotein DolP"
"dolP_1~~~dolP_2~~~dolP",0,"dolP_1;;dolP_2;dolP","Outer membrane lipoprotein DolP;hypothetical protein"
"dolP_1~~~dolP_3",0,"dolP_1;dolP_3","Outer membrane lipoprotein DolP"
"dosC_2~~~dosC~~~dosC_1",0,";dosC_2;dosC;dosC_1","hypothetical protein;Diguanylate cyclase DosC"
"dosC_2~~~dosP_6~~~dosP~~~dosP_5~~~dosC~~~dosC_3~~~dosP_1~~~dosP_2~~~dosC_1~~~dosP_4",0,";dosC_2;dosP_6;dosP;dosP_5;dosC;dosC_3;dosP_1;dosP_2;dosC_1;dosP_4","hypothetical protein;Diguanylate cyclase DosC;Oxygen sensor protein DosP"
"dotM",0,"dotM","Type 4 apparatus protein DotM"
"dpiA~~~dpiA_2~~~dpiA_1",0,"dpiA;dpiA_2;dpiA_1;","Transcriptional regulatory protein DpiA;hypothetical protein"
"dpiB_1~~~dpiB~~~dpiB_2~~~dpiB_3",0,";dpiB_1;dpiB;dpiB_2;dpiB_3","hypothetical protein;Sensor histidine kinase DpiB"
"dpiB_2~~~dpiB_1~~~dpiB",0,"dpiB_2;dpiB_1;dpiB","Sensor histidine kinase DpiB"
"dpnA",0,"dpnA","Type II methyltransferase M2.DpnII"
"dpnA_1~~~dpnA",0,"dpnA_1;;dpnA","Type II methyltransferase M2.DpnII;hypothetical protein"
"dpnM",0,"dpnM;","Type II methyltransferase M1.DpnII;hypothetical protein"
"dpnM~~~dam_2",0,"dpnM;dam_2;","Type II methyltransferase M1.DpnII;DNA adenine methylase;hypothetical protein"
"dppA",0,"dppA","Dipeptide-binding protein"
"dppA_3~~~dppA_2~~~dppA_1~~~dppA",0,";dppA_3;dppA_2;dppA_1;dppA","hypothetical protein;Dipeptide-binding protein"
"dppB",0,"dppB","Dipeptide transport system permease protein DppB"
"dppB_2~~~dppB~~~dppB_1",0,"dppB_2;dppB;dppB_1","Dipeptide transport system permease protein DppB"
"dppC_2",0,"dppC_2","Dipeptide transport system permease protein DppC"
"dppC~~~dppC_2~~~dppC_1",0,"dppC;dppC_2;;dppC_1","Dipeptide transport system permease protein DppC;hypothetical protein"
"dppD",0,"dppD","Dipeptide transport ATP-binding protein DppD"
"dppD_1~~~dppD~~~dppD_2~~~dppD_3",0,"dppD_1;dppD;dppD_2;dppD_3","Dipeptide transport ATP-binding protein DppD"
"dppF",0,"dppF","Dipeptide transport ATP-binding protein DppF"
"dppF_1~~~dppF_2~~~dppF",0,"dppF_1;dppF_2;dppF;","Dipeptide transport ATP-binding protein DppF;hypothetical protein"
"dps",0,"dps","DNA protection during starvation protein"
"drpB",0,"drpB","Cell division protein DrpB"
"dsbA_1",0,"dsbA_1","Thiol:disulfide interchange protein DsbA"
"dsbA_2",0,";dsbA_2","hypothetical protein;Thiol:disulfide interchange protein DsbA"
"dsbA_2~~~dsbA_1",0,"dsbA_2;dsbA_1","Thiol:disulfide interchange protein DsbA"
"dsbA_2~~~dsbA_3",0,"dsbA_2;dsbA_3","Thiol:disulfide interchange protein DsbA"
"dsbA_2~~~dsbA_3~~~dsbA_1",0,"dsbA_2;;dsbA_3;dsbA_1","Thiol:disulfide interchange protein DsbA;hypothetical protein"
"dsbA~~~srkA~~~dsbA_2",0,"dsbA;srkA;dsbA_2","Thiol:disulfide interchange protein DsbA;Stress response kinase A"
"dsbB",0,"dsbB","Disulfide bond formation protein B"
"dsbB~~~dsbB_2~~~dsbB_1",0,"dsbB;dsbB_2;dsbB_1","Disulfide bond formation protein B"
"dsbC",0,";dsbC","hypothetical protein;Thiol:disulfide interchange protein DsbC"
"dsbC_1",0,"dsbC_1","Thiol:disulfide interchange protein DsbC"
"dsbC_2",0,"dsbC_2;","Thiol:disulfide interchange protein DsbC;hypothetical protein"
"dsbD_3~~~dsbD_2",0,"dsbD_3;dsbD_2","Thiol:disulfide interchange protein DsbD"
"dsbD~~~dsbD_1~~~dsbD_2~~~dsbD_3",0,"dsbD;dsbD_1;dsbD_2;dsbD_3","Thiol:disulfide interchange protein DsbD"
"dsbG_2~~~dsbG~~~dsbG_1",0,"dsbG_2;dsbG;;dsbG_1","Thiol:disulfide interchange protein DsbG;hypothetical protein"
"dsdA_1~~~dsdA~~~dsdA_2",0,"dsdA_1;dsdA;;dsdA_2","D-serine dehydratase;hypothetical protein"
"dsdC_1~~~dsdC_2~~~dsdC_3",0,"dsdC_1;dsdC_2;dsdC_3","HTH-type transcriptional regulator DsdC"
"dsrB",0,";dsrB","hypothetical protein;Protein DsrB"
"dtcA",0,"dtcA","Detocs histidine-protein kinase DtcA"
"dtcB",0,"dtcB","Detocs response regulatory protein DtcB"
"dtcC",0,"dtcC","Detocs response regulatory AB hydrolase DtcC"
"dtd",0,"dtd","D-aminoacyl-tRNA deacylase"
"dtd3",0,"dtd3","D-aminoacyl-tRNA deacylase"
"dtnK",0,"dtnK","D-threonate kinase"
"dtpA",0,"dtpA","Dipeptide and tripeptide permease A"
"dtpA_1~~~dtpA~~~dtpA_2",0,"dtpA_1;;dtpA;dtpA_2","Dipeptide and tripeptide permease A;hypothetical protein"
"dtpB_3~~~dtpB_2~~~dtpB_1~~~dtpB",0,"dtpB_3;dtpB_2;;dtpB_1;dtpB","Dipeptide and tripeptide permease B;hypothetical protein"
"dtpD_1~~~dtpD_3~~~dtpD_2~~~dtpD",0,"dtpD_1;dtpD_3;dtpD_2;dtpD","Dipeptide permease D"
"dusA~~~dusA_1~~~dusA_2~~~dusA_3",0,"dusA;dusA_1;dusA_2;;dusA_3","tRNA-dihydrouridine(20/20a) synthase;hypothetical protein"
"dusB_1~~~dusB_2~~~dusB",0,"dusB_1;dusB_2;dusB","tRNA-dihydrouridine synthase B"
"dusC_1~~~dusC_2~~~dusC",0,"dusC_1;dusC_2;;dusC","tRNA-dihydrouridine(16) synthase;hypothetical protein"
"dusC_2",0,"dusC_2","tRNA-dihydrouridine(16) synthase"
"dut_2~~~dut_1",0,"dut_2;;dut_1","Deoxyuridine 5'-triphosphate nucleotidohydrolase;hypothetical protein"
"dxr_1~~~dxr~~~dxr_2",0,"dxr_1;dxr;dxr_2","1-deoxy-D-xylulose 5-phosphate reductoisomerase"
"dxs_5~~~dxs_1~~~dxs_4~~~dxs_3~~~dxs_2~~~dxs",0,";dxs_5;dxs_1;dxs_4;dxs_3;dxs_2;dxs","hypothetical protein;1-deoxy-D-xylulose-5-phosphate synthase"
"eamA~~~eamA_1~~~eamA_2",0,";eamA;eamA_1;eamA_2","hypothetical protein;putative amino-acid metabolite efflux pump"
"eamB_2~~~eamB~~~eamB_1",0,"eamB_2;;eamB;eamB_1","Cysteine/O-acetylserine efflux protein;hypothetical protein"
"ebgA_2~~~ebgA_1~~~ebgA",0,"ebgA_2;;ebgA_1;ebgA","Evolved beta-galactosidase subunit alpha;hypothetical protein"
"ecaIM",0,"ecaIM","Type II methyltransferase M.EcaI"
"eco_1~~~eco_2~~~eco",0,"eco_1;;eco_2;eco","Ecotin;hypothetical protein"
"ecoRIIM~~~ecoRIIM_1",0,"ecoRIIM;ecoRIIM_1;","Type II methyltransferase M.EcoRII;hypothetical protein"
"ecoRIM",0,"ecoRIM","Type II methyltransferase M.EcoRI"
"ecoRIR",0,"ecoRIR","Type II restriction enzyme EcoRI"
"ecoRVM",0,"ecoRVM","Type II methyltransferase M.EcoRV"
"ecoRVR",0,"ecoRVR","Type II restriction enzyme EcoRV"
"ecpB",0,"ecpB","putative fimbrial chaperone EcpB"
"ecpE_2~~~ecpE",0,"ecpE_2;ecpE","putative fimbrial chaperone EcpE"
"eda",0,"eda","KHG/KDPG aldolase"
"eda~~~eda_2~~~eda_1",0,"eda;eda_2;eda_1","KHG/KDPG aldolase"
"edd",0,"edd","Phosphogluconate dehydratase"
"edd_2~~~edd~~~edd_1",0,";edd_2;edd;edd_1","hypothetical protein;Phosphogluconate dehydratase"
"efa1~~~efa1_2~~~efa1_1",0,";efa1;efa1_2;efa1_1","hypothetical protein;lymphostatin Efa1/LifA"
"efeB~~~efeB_2~~~efeB_1",0,"efeB;;efeB_2;efeB_1","Deferrochelatase;hypothetical protein"
"efeB~~~efeO~~~efeO_1~~~efeO_2",0,"efeB;efeO;efeO_1;efeO_2;","Deferrochelatase;Iron uptake system component EfeO;hypothetical protein"
"efeU~~~efeU_2~~~efeU_1",0,"efeU;efeU_2;;efeU_1","Ferrous iron permease EfeU;hypothetical protein"
"efp",0,"efp","Elongation factor P"
"efp~~~efp_2~~~efp_1",0,"efp;efp_2;efp_1","Elongation factor P"
"efpA",0,"efpA","putative MFS-type transporter EfpA"
"egtB",0,"egtB;","Hercynine oxygenase;hypothetical protein"
"ehpR",0,"ehpR","Phenazine antibiotic resistance protein EhpR"
"eibA",0,"eibA","Immunoglobulin-binding protein EibA"
"eibA_2~~~eibA~~~eibA_1",0,";eibA_2;eibA;eibA_1","hypothetical protein;Immunoglobulin-binding protein EibA"
"eibA~~~eibA_1",0,"eibA;eibA_1","Immunoglobulin-binding protein EibA"
"eibC",0,";eibC","hypothetical protein;Immunoglobulin-binding protein EibC"
"eibD",0,";eibD","hypothetical protein;Immunoglobulin-binding protein EibD"
"eibD~~~eibC~~~eibA",0,";eibD;eibC;eibA","hypothetical protein;Immunoglobulin-binding protein EibD;Immunoglobulin-binding protein EibC;Immunoglobulin-binding protein EibA"
"eibD~~~eibE~~~eibE_1~~~eibE_2~~~eibA_2~~~eibA",0,";eibD;eibE;eibE_1;eibE_2;eibA_2;eibA","hypothetical protein;Immunoglobulin-binding protein EibD;Immunoglobulin-binding protein EibE;Immunoglobulin-binding protein EibA"
"eibE~~~eibE_1~~~eibE_2",0,"eibE;eibE_1;eibE_2;","Immunoglobulin-binding protein EibE;hypothetical protein"
"elaA~~~elaA_2~~~elaA_1",0,"elaA;elaA_2;;elaA_1","Protein ElaA;hypothetical protein"
"elaB_2~~~elaB_1~~~elaB",0,"elaB_2;elaB_1;elaB","Protein ElaB"
"elbB_1~~~elbB~~~elbB_2",0,"elbB_1;elbB;elbB_2","Glyoxalase ElbB"
"elfA_2",0,"elfA_2","Laminin-binding fimbrial subunit ElfA"
"elfC_1~~~yraJ_2~~~elfC_2",0,"elfC_1;yraJ_2;elfC_2;","putative outer membrane usher protein ElfC;Outer membrane usher protein YraJ;hypothetical protein"
"elfC_2",0,"elfC_2","putative outer membrane usher protein ElfC"
"elfC_2~~~elfC_3",0,"elfC_2;elfC_3","putative outer membrane usher protein ElfC"
"elfC_3",0,"elfC_3","putative outer membrane usher protein ElfC"
"elfC_3~~~elfC~~~elfC_2~~~elfC_1~~~elfC_4",0,"elfC_3;elfC;elfC_2;;elfC_1;elfC_4","putative outer membrane usher protein ElfC;hypothetical protein"
"elfD",0,"elfD","putative fimbrial chaperone protein ElfD"
"elfD_2",0,"elfD_2","putative fimbrial chaperone protein ElfD"
"elfD_2~~~elfD",0,"elfD_2;elfD","putative fimbrial chaperone protein ElfD"
"elfD~~~yraI~~~yraI_1",0,"elfD;yraI;;yraI_1","putative fimbrial chaperone protein ElfD;putative fimbrial chaperone YraI;hypothetical protein"
"elfG_2",0,"elfG_2","putative fimbrial-like protein ElfG"
"eltA",0,"eltA","Heat-labile enterotoxin A chain"
"emrA_1",0,"emrA_1","Colistin resistance protein EmrA"
"emrA~~~emrA_2~~~emrA_1",0,"emrA;emrA_2;;emrA_1","Multidrug export protein EmrA;hypothetical protein"
"emrB_2",0,"emrB_2","Multidrug export protein EmrB"
"emrB~~~emrB_1",0,"emrB;emrB_1","Multidrug export protein EmrB"
"emrD",0,"emrD","Multidrug resistance protein D"
"emrD_1~~~emrD_2~~~emrD~~~mdtL_1",0,"emrD_1;emrD_2;emrD;mdtL_1;","Multidrug resistance protein D;Multidrug resistance protein MdtL;hypothetical protein"
"emrE",0,"emrE","Multidrug transporter EmrE"
"emrK",0,"emrK","putative multidrug resistance protein EmrK"
"emtA~~~emtA_2~~~emtA_1",0,"emtA;emtA_2;emtA_1","Endo-type membrane-bound lytic murein transglycosylase A"
"enc",0,"enc","Type 1 encapsulin shell protein"
"endA_1",0,"endA_1","Endonuclease-1"
"endA~~~endA_1~~~endA_2",0,"endA;endA_1;endA_2;","Endonuclease-1;hypothetical protein"
"engB",0,"engB","putative GTP-binding protein EngB"
"eno_1~~~eno_2~~~eno~~~eno_3",0,"eno_1;;eno_2;eno;eno_3","Enolase;hypothetical protein"
"entA~~~entA_1~~~entA_2",0,";entA;entA_1;entA_2","hypothetical protein;23-dihydro-23-dihydroxybenzoate dehydrogenase"
"entB_2~~~entB_1~~~entB",0,";entB_2;entB_1;entB","hypothetical protein;Enterobactin synthase component B"
"entC~~~entE_1~~~entE~~~menE_2~~~entC_1~~~entC_2",0,"entC;entE_1;entE;;menE_2;entC_1;entC_2","Isochorismate synthase EntC;Enterobactin synthase component E;hypothetical protein;2-succinylbenzoate--CoA ligase"
"entD",0,"entD;","Enterobactin synthase component D;hypothetical protein"
"entE_2",0,"entE_2","Enterobactin synthase component E"
"entE_2~~~entE",0,"entE_2;entE;","Enterobactin synthase component E;hypothetical protein"
"entF~~~entF_1~~~entF_2~~~entF_3~~~entF_4",0,"entF;entF_1;entF_2;entF_3;;entF_4","Enterobactin synthase component F;hypothetical protein"
"entH",0,"entH","Proofreading thioesterase EntH"
"entS_3~~~entS_2~~~entS~~~entS_1",0,"entS_3;entS_2;entS;entS_1","Enterobactin exporter EntS"
"envC_2~~~envC_3~~~envC~~~envC_1",0,"envC_2;envC_3;envC;;envC_1","Murein hydrolase activator EnvC;hypothetical protein"
"envZ_2~~~envZ~~~envZ_1",0,"envZ_2;;envZ;envZ_1","Sensor histidine kinase EnvZ;hypothetical protein"
"epd_2~~~epd_1~~~epd",0,"epd_2;epd_1;epd","D-erythrose-4-phosphate dehydrogenase"
"epd_3~~~epd_2~~~epd_1~~~gapA_2~~~gapA1~~~gap~~~gap_1~~~gap_2~~~gapA_1",0,"epd_3;epd_2;;epd_1;gapA_2;gapA1;gap;gap_1;gap_2;gapA_1","D-erythrose-4-phosphate dehydrogenase;hypothetical protein;Glyceraldehyde-3-phosphate dehydrogenase;Glyceraldehyde-3-phosphate dehydrogenase 1"
"epd_3~~~gapA~~~gapA_3~~~gapA_2~~~gapA_1",0,"epd_3;gapA;gapA_3;gapA_2;gapA_1;","D-erythrose-4-phosphate dehydrogenase;Glyceraldehyde-3-phosphate dehydrogenase A;Glyceraldehyde-3-phosphate dehydrogenase;hypothetical protein"
"epmA",0,"epmA","Elongation factor P--(R)-beta-lysine ligase"
"epmA~~~epmA_1~~~epmA_2",0,"epmA;epmA_1;epmA_2","Elongation factor P--(R)-beta-lysine ligase"
"epmB_1",0,"epmB_1","L-lysine 23-aminomutase"
"epmB~~~epmB_1",0,"epmB;epmB_1","L-lysine 23-aminomutase"
"epmB~~~epmB_2~~~epmB_1~~~epmB_3",0,"epmB;epmB_2;epmB_1;;epmB_3","L-lysine 23-aminomutase;hypothetical protein"
"epmC~~~epmC_1~~~epmC_2",0,";epmC;epmC_1;epmC_2","hypothetical protein;Elongation factor P lysine hydroxylase"
"epsE",0,"epsE","Putative glycosyltransferase EpsE"
"epsE_1",0,"epsE_1","Putative glycosyltransferase EpsE"
"epsF_2~~~epsF_1",0,";epsF_2;epsF_1","hypothetical protein;Putative glycosyltransferase EpsF"
"epsG_2",0,"epsG_2","Type II secretion system core protein G"
"epsG_2~~~epsG",0,"epsG_2;epsG","Type II secretion system core protein G"
"epsJ",0,";epsJ","hypothetical protein;putative glycosyltransferase EpsJ"
"epsK",0,"epsK","putative membrane protein EpsK"
"epsM_1",0,"epsM_1","UDP-N-acetylbacillosamine N-acetyltransferase"
"epsM_1~~~epsM~~~epsM_2",0,"epsM_1;epsM;epsM_2","Type II secretion system protein M"
"epsM_2",0,"epsM_2","UDP-N-acetylbacillosamine N-acetyltransferase"
"epsM_2~~~epsM_1~~~epsM",0,";epsM_2;epsM_1;epsM","hypothetical protein;Type II secretion system protein M"
"epsM_2~~~pglD~~~dapH_2~~~dapH_1~~~epsM_1",0,"epsM_2;pglD;dapH_2;dapH_1;epsM_1","UDP-N-acetylbacillosamine N-acetyltransferase;2345-tetrahydropyridine-26-dicarboxylate N-acetyltransferase"
"epsN",0,"epsN","Putative pyridoxal phosphate-dependent aminotransferase EpsN"
"epsO",0,"epsO;","Putative pyruvyl transferase EpsO;hypothetical protein"
"eptA_1",0,"eptA_1","Phosphoethanolamine transferase EptA"
"eptA_2~~~eptA_1~~~eptA~~~eptA_3",0,"eptA_2;eptA_1;eptA;eptA_3","Phosphoethanolamine transferase EptA"
"eptB",0,"eptB","Kdo(2)-lipid A phosphoethanolamine 7''-transferase"
"eptB~~~eptB_2~~~eptB_1~~~eptB_3",0,"eptB;eptB_2;eptB_1;eptB_3;","Kdo(2)-lipid A phosphoethanolamine 7''-transferase;hypothetical protein"
"eptC_2~~~eptC_1~~~eptC",0,"eptC_2;;eptC_1;eptC","Phosphoethanolamine transferase EptC;hypothetical protein"
"eptC_4~~~eptC_2~~~eptC_1",0,"eptC_4;eptC_2;eptC_1","Phosphoethanolamine transferase EptC"
"era_1",0,"era_1","GTPase Era"
"era_1~~~era_2~~~era_3~~~era_4~~~era_5",0,"era_1;era_2;;era_3;era_4;era_5","GTPase Era;hypothetical protein"
"era_2",0,"era_2","GTPase Era"
"era_2~~~der_1~~~der_3~~~der_2~~~era_3~~~era_1~~~era_5~~~era_4",0,"era_2;der_1;;der_3;der_2;era_3;era_1;era_5;era_4","GTPase Era;GTPase Der;hypothetical protein"
"era_2~~~der_1~~~era_1~~~era_4~~~der_2~~~der_3~~~era_5",0,"era_2;der_1;era_1;era_4;der_2;der_3;era_5","GTPase Era;GTPase Der"
"era_2~~~era_4~~~era_5~~~era_1",0,"era_2;;era_4;era_5;era_1","GTPase Era;hypothetical protein"
"era_3",0,"era_3","GTPase Era"
"era_4",0,"era_4","GTPase Era"
"era_4~~~era_2~~~era_1~~~era_5~~~era_3",0,"era_4;era_2;era_1;;era_5;era_3","GTPase Era;hypothetical protein"
"era_5",0,"era_5","GTPase Era"
"erfK_2",0,";erfK_2","hypothetical protein;IS3 family transposase ISSen4;putative LD-transpeptidase ErfK/SrfK"
"erfK~~~erfK_1~~~erfK_2",0,"erfK;;erfK_1;erfK_2","putative LD-transpeptidase ErfK/SrfK;hypothetical protein"
"erpA",0,"erpA","Iron-sulfur cluster insertion protein ErpA"
"eryA",0,"eryA","Erythritol kinase"
"eryB",0,"eryB","D-erythritol 1-phosphate dehydrogenase"
"eryC",0,"eryC","D-erythrulose 1-phosphate 3-epimerase"
"esaR",0,"esaR","Transcriptional activator protein EsaR"
"esiB_2",0,"esiB_2","Secretory immunoglobulin A-binding protein EsiB"
"esiB~~~esiB_2~~~esiB_3",0,"esiB;esiB_2;;esiB_3","Secretory immunoglobulin A-binding protein EsiB;hypothetical protein"
"espC_2",0,"espC_2","Serine protease EspC"
"espFU~~~espFU_2~~~espFU_3",0,"espF(U);espF(U)_2;espF(U)_3","Secreted effector protein EspF(U)"
"espK",0,";espK","hypothetical protein;type III secretion system effector EspK"
"estF",0,"estF","Arylesterase"
"estF_2~~~estF~~~rutD_1",0,"estF_2;;estF;rutD_1","Arylesterase;hypothetical protein;Putative carbamate hydrolase RutD"
"estZ~~~aes_1",0,"estZ;aes_1","Ethyl acetate hydrolase;Acetyl esterase"
"etk_2",0,"etk_2","Tyrosine-protein kinase etk"
"etk_2~~~etk_1~~~etk~~~etk_3",0,"etk_2;;etk_1;etk;etk_3","Tyrosine-protein kinase etk;hypothetical protein"
"etp",0,"etp","Low molecular weight protein-tyrosine-phosphatase Etp"
"etp_2",0,"etp_2","Low molecular weight protein-tyrosine-phosphatase Etp"
"etp_2~~~etp",0,"etp_2;etp","Low molecular weight protein-tyrosine-phosphatase Etp"
"ettA_1",0,"ettA_1","Energy-dependent translational throttle protein EttA"
"ettA_1~~~btuD_1",0,";ettA_1;btuD_1","hypothetical protein;Energy-dependent translational throttle protein EttA;Vitamin B12 import ATP-binding protein BtuD"
"ettA_1~~~ettA_2~~~ettA~~~ettA_4",0,";ettA_1;ettA_2;ettA;ettA_4","hypothetical protein;Energy-dependent translational throttle protein EttA"
"ettA_2~~~ybhF~~~ybhF_1~~~ybhF_2~~~ettA_1",0,"ettA_2;;ybhF;ybhF_1;ybhF_2;ettA_1","Energy-dependent translational throttle protein EttA;hypothetical protein;putative multidrug ABC transporter ATP-binding protein YbhF"
"ettA_3~~~uup_1~~~cysA_2~~~cysA_1~~~cysA~~~ettA_5",0,";ettA_3;uup_1;cysA_2;cysA_1;cysA;ettA_5","hypothetical protein;Energy-dependent translational throttle protein EttA;ATP-binding protein Uup;Sulfate/thiosulfate import ATP-binding protein CysA"
"ettA_5",0,"ettA_5","Energy-dependent translational throttle protein EttA"
"ettA_6",0,"ettA_6","Energy-dependent translational throttle protein EttA"
"ettA_7",0,"ettA_7","Energy-dependent translational throttle protein EttA"
"eutA_1",0,"eutA_1","Ethanolamine ammonia-lyase reactivase EutA"
"eutA~~~eutB~~~eutB_1~~~eutB_2~~~eutA_2~~~eutA_1",0,"eutA;eutB;eutB_1;eutB_2;;eutA_2;eutA_1","Ethanolamine ammonia-lyase reactivase EutA;Ethanolamine ammonia-lyase large subunit;hypothetical protein"
"eutB~~~eutB_1~~~eutB_2",0,"eutB;eutB_1;eutB_2","Ethanolamine ammonia-lyase large subunit"
"eutD_2~~~eutD_1~~~eutD",0,";eutD_2;eutD_1;eutD","hypothetical protein;Phosphate acetyltransferase EutD"
"eutE_2~~~eutE~~~adhE_2~~~eutE_1~~~eutE_3",0,"eutE_2;eutE;;adhE_2;eutE_1;eutE_3","Acetaldehyde dehydrogenase (acetylating) EutE;hypothetical protein;Acetaldehyde dehydrogenase (acetylating)"
"eutG~~~eutG_1~~~eutG_2~~~eutG_3",0,";eutG;eutG_1;eutG_2;eutG_3","hypothetical protein;putative alcohol dehydrogenase EutG"
"eutH_1~~~eutH~~~eutH_2",0,"eutH_1;;eutH;eutH_2","putative ethanolamine permease EutH;hypothetical protein"
"eutH_2",0,"eutH_2","putative ethanolamine permease EutH"
"eutJ_2~~~ftsA_2~~~eutJ_1~~~eutJ",0,"eutJ_2;ftsA_2;eutJ_1;eutJ","Ethanolamine utilization protein EutJ;Cell division protein FtsA"
"eutK~~~ccmK_1~~~eutR_2~~~eutR~~~ccmK",0,"eutK;ccmK_1;eutR_2;eutR;ccmK","Bacterial microcompartment shell protein EutK;Carboxysome shell protein CcmK;HTH-type DNA-binding transcriptional activator EutR"
"eutL~~~eutL_2~~~eutL_1",0,"eutL;eutL_2;eutL_1","Bacterial microcompartment shell protein EutL"
"eutN",0,"eutN","Bacterial microcompartment shell vertex protein EutN"
"eutP_2~~~eutP~~~eutP_1",0,"eutP_2;eutP;eutP_1;","putative acetate kinase EutP;hypothetical protein"
"eutQ~~~eutQ_2~~~eutQ_1",0,";eutQ;eutQ_2;eutQ_1","hypothetical protein;Acetate kinase EutQ"
"eutR~~~eutR_1~~~eutR_2",0,"eutR;eutR_1;eutR_2;","HTH-type DNA-binding transcriptional activator EutR;hypothetical protein"
"eutS_1~~~eutS~~~eutS_2",0,"eutS_1;;eutS;eutS_2","Bacterial microcompartment shell protein EutS;hypothetical protein"
"eutT~~~eutT_2~~~eutT_1",0,"eutT;eutT_2;;eutT_1","Corrinoid adenosyltransferase EutT;hypothetical protein"
"evgS_2~~~rcsC_2",0,"evgS_2;rcsC_2","Sensor protein EvgS;Sensor histidine kinase RcsC"
"exaC",0,"exaC","Acetaldehyde dehydrogenase"
"exbB~~~exbB_2~~~exbB_1",0,"exbB;exbB_2;exbB_1","Biopolymer transport protein ExbB"
"exbD",0,"exbD","Biopolymer transport protein ExbD"
"exoX",0,"exoX","Exodeoxyribonuclease 10"
"exoX_1",0,"exoX_1","Exodeoxyribonuclease 10"
"exoX_2~~~exoX_1",0,"exoX_2;exoX_1","Exodeoxyribonuclease 10"
"exoX~~~exoX_1~~~exoX_2",0,";exoX;exoX_1;exoX_2","hypothetical protein;Exodeoxyribonuclease 10"
"exuT_1~~~exuT_2~~~exuT",0,"exuT_1;exuT_2;exuT;","Hexuronate transporter;hypothetical protein"
"exuT_2",0,"exuT_2","Hexuronate transporter"
"exuT_3~~~exuT_4",0,"exuT_3;exuT_4","Hexuronate transporter"
"fabA~~~fabA_2~~~fabA_1",0,"fabA;;fabA_2;fabA_1","3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase;hypothetical protein"
"fabB_2~~~fabB_1~~~fabB~~~fabB_3",0,";fabB_2;fabB_1;fabB;fabB_3","hypothetical protein;3-oxoacyl-[acyl-carrier-protein] synthase 1"
"fabD_1~~~fabD_2~~~fabD",0,";fabD_1;fabD_2;fabD","hypothetical protein;Malonyl CoA-acyl carrier protein transacylase"
"fabF_1",0,"fabF_1","3-oxoacyl-[acyl-carrier-protein] synthase 2"
"fabF~~~fabF_3~~~fabF_2~~~fabF_1",0,"fabF;fabF_3;;fabF_2;fabF_1","3-oxoacyl-[acyl-carrier-protein] synthase 2;hypothetical protein"
"fabG_2~~~fabG_3",0,"fabG_2;fabG_3","3-oxoacyl-[acyl-carrier-protein] reductase FabG"
"fabG_3",0,"fabG_3","3-oxoacyl-[acyl-carrier-protein] reductase FabG"
"fabG~~~fabG_1~~~fabG_2",0,";fabG;fabG_1;fabG_2","hypothetical protein;3-oxoacyl-[acyl-carrier-protein] reductase FabG"
"fabG2",0,"fabG2","putative oxidoreductase"
"fabH~~~fabH_2~~~fabH_1",0,"fabH;fabH_2;fabH_1","Beta-ketoacyl-[acyl-carrier-protein] synthase III"
"fabI",0,"fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] FabI"
"fabI~~~fabI_1",0,";fabI;fabI_1","hypothetical protein;Enoyl-[acyl-carrier-protein] reductase [NADH] FabI"
"fabR~~~fabR_2~~~fabR_1",0,"fabR;fabR_2;fabR_1","HTH-type transcriptional repressor FabR"
"fabV",0,"fabV","Trans-2-enoyl-CoA reductase [NADH]"
"fabY~~~fabY_2~~~fabY_1",0,"fabY;fabY_2;;fabY_1","putative acyltransferase FabY;hypothetical protein"
"fabZ_1",0,"fabZ_1","3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ"
"fabZ_2~~~fabZ",0,"fabZ_2;fabZ","3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ"
"fadA_3~~~fadA_2~~~fadA~~~fadA_1",0,"fadA_3;fadA_2;fadA;fadA_1","3-ketoacyl-CoA thiolase;3-ketoacyl-CoA thiolase FadA"
"fadB_2",0,"fadB_2","Fatty acid oxidation complex subunit alpha"
