"gene","importance","Non-unique Gene name","Annotation"
"rep_3~~~rep_2~~~rep_1",3.91859436228037e-06,"rep_3;rep_2;;rep_1","ATP-dependent DNA helicase Rep;hypothetical protein"
"group_1471",3.91775182351095e-06,"","hypothetical protein"
"fim~~~fimA_1~~~fimA_3~~~fimA~~~fimA_2",3.91479562464014e-06,"fim;;fimA_1;fimA_3;fimA;fimA_2","Fimbrial subunit type 1;hypothetical protein;Type-1 fimbrial protein A chain"
"hlyE_1~~~hlyE~~~hlyE_2~~~hlyE_3",3.91225622606783e-06,"hlyE_1;hlyE;hlyE_2;;hlyE_3","Hemolysin E chromosomal;hypothetical protein"
"group_6523",3.9109708072258e-06,"","hypothetical protein"
"group_6958",3.90720390720389e-06,"","hypothetical protein"
"group_6840",3.90625e-06,"","hypothetical protein"
"group_334",3.90298199270078e-06,"","hypothetical protein"
"group_118",3.89337800128753e-06,"","hypothetical protein"
"group_10043",3.89273356401398e-06,"","hypothetical protein"
"group_8506",3.89273356401398e-06,"","hypothetical protein"
"group_5145",3.88705221745655e-06,"","hypothetical protein"
"group_9541",3.88585375153006e-06,"","hypothetical protein"
"group_10572",3.87931034482758e-06,"","hypothetical protein"
"group_7635",3.87890178466099e-06,"","hypothetical protein"
"yraI~~~yraI_1",3.87822377351177e-06,";yraI;yraI_1","hypothetical protein;putative fimbrial chaperone YraI"
"hyfB_1~~~ndhB~~~hyfG~~~ndhJ~~~hyfG_2~~~hyfG_1~~~ndhB_1~~~dabB_1~~~mrpA~~~nuoC_1~~~dabB",3.8778028058275e-06,"hyfB_1;ndhB;hyfG;;ndhJ;hyfG_2;hyfG_1;ndhB_1;dabB_1;mrpA;nuoC_1;dabB","Hydrogenase-4 component B;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic;Hydrogenase-4 component G;hypothetical protein;NAD(P)H-quinone oxidoreductase subunit J chloroplastic;inorganic carbon transporter subunit DabB;Na(+)/H(+) antiporter subunit A;NADH-quinone oxidoreductase subunit C/D"
"pphA_2~~~pphA_4~~~pphA_1~~~pphA_3",3.87727982765496e-06,"pphA_2;pphA_4;;pphA_1;pphA_3","Serine/threonine-protein phosphatase 1;hypothetical protein"
"group_4817",3.86637022828662e-06,"","hypothetical protein"
"yfcO~~~yfcO_2~~~yfcO_1",3.86558219178079e-06,"yfcO;yfcO_2;yfcO_1;","putative protein YfcO;hypothetical protein"
"group_2360",3.85934819897082e-06,"","hypothetical protein"
"group_7878",3.85802469135776e-06,"","hypothetical protein"
"resA",3.85740282235703e-06,"resA","Thiol-disulfide oxidoreductase ResA"
"betA_1~~~betA_2~~~betA_3~~~betA",3.85402688341685e-06,"betA_1;betA_2;betA_3;betA;","Oxygen-dependent choline dehydrogenase;hypothetical protein"
"group_6564",3.85273972602729e-06,"","hypothetical protein"
"vsr",3.85215716685949e-06,";vsr","hypothetical protein;DNA mismatch endonuclease Vsr"
"tfaE_2~~~tfaE_7~~~tfaE_3~~~tfaE_5~~~tfaE~~~tfaE_4~~~tfaE_1",3.84427869511184e-06,"tfaE_2;tfaE_7;tfaE_3;tfaE_5;tfaE;tfaE_4;tfaE_1;","Prophage tail fiber assembly protein TfaE;hypothetical protein"
"group_9295",3.84332028944323e-06,"","hypothetical protein"
"group_30388",3.83519806964872e-06,"","hypothetical protein"
"menE_2~~~pchD~~~dhbE",3.83514039828747e-06,"menE_2;pchD;dhbE;","2-succinylbenzoate--CoA ligase;Pyochelin synthase PchD;23-dihydroxybenzoate-AMP ligase;hypothetical protein"
"decR_2~~~decR_1~~~decR",3.83141762452111e-06,"decR_2;decR_1;decR;","DNA-binding transcriptional activator DecR;hypothetical protein"
"group_7192",3.83117245862352e-06,"","hypothetical protein;putative HTH-type transcriptional regulator"
"group_3763",3.83031762389519e-06,"","hypothetical protein"
"group_6300",3.82861168536586e-06,"","hypothetical protein"
"group_3973",3.82747543461814e-06,"","hypothetical protein"
"lacB~~~rpiB_2",3.82715485234475e-06,";lacB;rpiB_2","hypothetical protein;Galactose-6-phosphate isomerase subunit LacB;Ribose-5-phosphate isomerase B"
"group_6472",3.8257392669494e-06,"","hypothetical protein"
"phnP_2~~~phnP~~~phnP_1",3.82482310193155e-06,";phnP_2;phnP;phnP_1","hypothetical protein;Phosphoribosyl 12-cyclic phosphate phosphodiesterase"
"rusA_4~~~rusA_1~~~rusA_3",3.82482310193155e-06,"rusA_4;rusA_1;rusA_3","Crossover junction endodeoxyribonuclease RusA"
"ves_2~~~ves_1",3.82003395585717e-06,";ves_2;ves_1","hypothetical protein;Protein Ves"
"pagN~~~pagN_2~~~pagN_3",3.81284568994267e-06,";pagN;pagN_2;pagN_3","hypothetical protein;Outer membrane protein PagN"
"group_32599",3.81155911624376e-06,"","hypothetical protein"
"group_5067",3.80239567197949e-06,"","hypothetical protein"
"ycjT~~~ycjU~~~ycjT_1~~~ycjT_2~~~gph_1~~~ycjU_1~~~ycjU_2",3.79865378987421e-06,"ycjT;ycjU;ycjT_1;ycjT_2;gph_1;;ycjU_1;ycjU_2","Kojibiose phosphorylase;Beta-phosphoglucomutase;Phosphoglycolate phosphatase;hypothetical protein"
"group_5976",3.79243494357429e-06,"","hypothetical protein"
"pglA~~~pglA_2",3.79241403113761e-06,";pglA;pglA_2","hypothetical protein;NN'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-13-N-acetylgalactosaminyltransferase"
"fliI_2~~~fliI_1~~~fliI_3~~~fliI~~~sctN",3.79129170808357e-06,";fliI_2;fliI_1;fliI_3;fliI;sctN","hypothetical protein;Flagellum-specific ATP synthase;Type 3 secretion system ATPase"
"group_6031",3.78976593354818e-06,"","hypothetical protein"
"kduD_2~~~kduD_1~~~kduD_3",3.78676850259541e-06,"kduD_2;kduD_1;kduD_3","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase"
"group_2346",3.78506057617489e-06,"","hypothetical protein"
"group_5738",3.78314417612446e-06,"","hypothetical protein"
"rcdA_2~~~rcdA~~~rcdA_1",3.78224540792993e-06,"rcdA_2;rcdA;rcdA_1","HTH-type transcriptional regulator RcdA"
"group_413",3.77833089697477e-06,"","hypothetical protein"
"virB~~~virB_1",3.77667588857977e-06,"virB;virB_1","Virulence regulon transcriptional activator VirB"
"dosC_2~~~dosC~~~dosC_1",3.77110414823845e-06,";dosC_2;dosC;dosC_1","hypothetical protein;Diguanylate cyclase DosC"
"yfdG",3.77096111391539e-06,"yfdG","Prophage bactoprenol-linked glucose translocase"
"rfbC~~~rmlC~~~rfbC_1",3.77040456095234e-06,"rfbC;rmlC;rfbC_1","dTDP-4-dehydrorhamnose 35-epimerase"
"group_6867",3.76684395753513e-06,"","hypothetical protein"
"ugd_2~~~ugd_1~~~ugd_3~~~ugd",3.75748823430366e-06,"ugd_2;ugd_1;ugd_3;ugd","UDP-glucose 6-dehydrogenase"
"group_3470",3.75460095700664e-06,"","hypothetical protein"
"ybgD~~~ybgD_1~~~ybgD_2~~~ybgD_3",3.7535837867535e-06,";ybgD;ybgD_1;ybgD_2;ybgD_3","hypothetical protein;putative fimbrial-like protein YbgD"
"group_9197",3.75061023097634e-06,"yghG;gspS2","Lipoprotein YghG;Pilotin AspS 2"
"group_10717",3.74312181309433e-06,"","hypothetical protein"
"group_14278",3.74209437729367e-06,"","hypothetical protein"
"group_1568",3.7418230944255e-06,"","hypothetical protein"
"group_9649",3.72711300942208e-06,"","hypothetical protein"
"mazE_1~~~mazE~~~mazE_2",3.72506127310612e-06,"mazE_1;mazE;mazE_2","Antitoxin MazE"
"group_927",3.72380380725645e-06,"","hypothetical protein"
"group_1516",3.71712787122425e-06,"","hypothetical protein"
"group_8149",3.71264265069571e-06,"","hypothetical protein"
"bicA~~~dauA_2",3.7112622826907e-06,"bicA;dauA_2;","Bicarbonate transporter BicA;C4-dicarboxylic acid transporter DauA;hypothetical protein"
"group_6926",3.71080292417436e-06,"","hypothetical protein"
"group_782",3.70524507142656e-06,"","hypothetical protein"
"yciE_2~~~yciE_1~~~yciE",3.70264907856899e-06,"yciE_2;yciE_1;;yciE","Protein YciE;hypothetical protein"
"group_6957",3.69968661149556e-06,"","hypothetical protein"
"group_8099",3.69592485633419e-06,"","hypothetical protein"
"prgH~~~prgH_1~~~prgH_2",3.69278018817321e-06,"prgH;prgH_1;;prgH_2","Protein PrgH;hypothetical protein"
"nepI_2~~~nepI_3",3.68951080747304e-06,";nepI_2;nepI_3","hypothetical protein;Purine ribonucleoside efflux pump NepI"
"priB",3.6891101417873e-06,"priB","Replication restart protein PriB"
"repB~~~repB_1~~~repB_2",3.68660355887318e-06,"repB;;repB_1;repB_2","RepFIB replication protein A;hypothetical protein"
"ptsI_1~~~dhaM_2~~~dhaM_1~~~ptsI_2",3.68421052631573e-06,"ptsI_1;dhaM_2;;dhaM_1;ptsI_2","Phosphoenolpyruvate-protein phosphotransferase;PEP-dependent dihydroxyacetone kinase phosphoryl donor subunit DhaM;hypothetical protein"
"group_9381",3.67695485117037e-06,"","hypothetical protein"
"group_1510",3.67550771751568e-06,"","hypothetical protein"
"group_33908",3.67509693068158e-06,"","hypothetical protein"
"sucD_1~~~sucD_3~~~sucD_2~~~sucD",3.67436765724993e-06,"sucD_1;sucD_3;sucD_2;sucD","Succinate--CoA ligase [ADP-forming] subunit alpha"
"group_6426",3.67426400470405e-06,"","hypothetical protein"
"group_8494",3.67233083691976e-06,"","hypothetical protein"
"group_4125",3.66865883412082e-06,"","hypothetical protein"
"group_8859",3.66392546323313e-06,"","hypothetical protein"
"group_10836",3.66333478197878e-06,"","hypothetical protein"
"tfaE_2~~~tfaE_1~~~tfaE_4~~~tfaE~~~tfaE_7~~~tfaE_3~~~tfaE_5~~~tfaE_6",3.66327591093762e-06,"tfaE_2;tfaE_1;tfaE_4;tfaE;tfaE_7;tfaE_3;tfaE_5;;tfaE_6","Prophage tail fiber assembly protein TfaE;hypothetical protein"
"group_23695",3.66300366300365e-06,"","hypothetical protein"
"group_5321",3.66300366300365e-06,"","hypothetical protein"
"bcsA~~~bcsQ~~~bcsQ_1~~~bcsA_1~~~bcsA_2~~~bcsQ_2",3.6586997506538e-06,"bcsA;bcsQ;;bcsQ_1;bcsA_1;bcsA_2;bcsQ_2","Cellulose synthase catalytic subunit [UDP-forming];Cellulose biosynthesis protein BcsQ;hypothetical protein"
"hyfG_2~~~hyfG_1~~~ndhB_2~~~hyfG~~~ndhB~~~ndhB_3~~~nuoC_2",3.65477352385879e-06,";hyfG_2;hyfG_1;ndhB_2;hyfG;ndhB;ndhB_3;nuoC_2","hypothetical protein;Hydrogenase-4 component G;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic;NADH-quinone oxidoreductase subunit C/D"
"group_6654",3.65229045509485e-06,"","hypothetical protein"
"group_5542",3.64985778982208e-06,"","hypothetical protein"
"casD_2",3.64919715727408e-06,"casD_2","CRISPR system Cascade subunit CasD"
"group_335",3.64754562130742e-06,"","hypothetical protein"
"group_33560",3.64685659875152e-06,"","IS1 family transposase IS1X2;IS1 family transposase IS1A;IS1 family transposase IS1R;IS1 family transposase IS1SD"
"group_8111",3.64345570723823e-06,"","hypothetical protein"
"group_2155",3.63869863013688e-06,"","hypothetical protein;putative protein"
"group_9239",3.63658799834954e-06,"","hypothetical protein"
"wbjC",3.63450288884604e-06,"wbjC","UDP-2-acetamido-26-beta-L-arabino-hexul-4-ose reductase"
"group_10631",3.63342783706844e-06,"","hypothetical protein"
"group_7255",3.62602925856947e-06,"","hypothetical protein;IS3 family transposase ISEc17;IS3 family transposase IS3"
"group_6576",3.62536264052715e-06,"","hypothetical protein"
"csgC",3.62318840579712e-06,"csgC;","Curli assembly protein CsgC;hypothetical protein"
"group_35732",3.62312230128325e-06,"","hypothetical protein"
"group_28544",3.62201418916075e-06,"","hypothetical protein"
"gntU",3.62118067167505e-06,";gntU","hypothetical protein;Low-affinity gluconate transporter"
"dnaK_2~~~dnaK_1",3.6205806725067e-06,"dnaK_2;;dnaK_1","Chaperone protein DnaK;hypothetical protein"
"group_10097",3.6201022146507e-06,"","hypothetical protein"
"frlB_2~~~frlB~~~frlB_1",3.62008519191037e-06,"frlB_2;;frlB;frlB_1","Fructoselysine 6-phosphate deglycase;hypothetical protein"
"group_8829",3.62004403970539e-06,"","hypothetical protein;E3 ubiquitin-protein ligase ipaH7.8"
"cdr",3.61663652802902e-06,"cdr","Coenzyme A disulfide reductase"
"group_1976",3.61663652802902e-06,"","hypothetical protein"
"group_8409",3.61618331543134e-06,"","hypothetical protein"
"symE~~~symE_2~~~symE_1~~~hsdR~~~symE_3",3.61516034985421e-06,"symE;symE_2;symE_1;hsdR;symE_3","Toxic protein SymE;Type I restriction enzyme EcoKI endonuclease subunit;Endoribonuclease SymE"
"arsB_2~~~arsB_4~~~arsB_8~~~arsB_3",3.61479542766108e-06,"arsB_2;arsB_4;arsB_8;arsB_3","Arsenical pump membrane protein"
"yadL",3.61353774497242e-06,"yadL;","putative fimbrial-like protein YadL;hypothetical protein"
"group_34039",3.61010830324915e-06,"","hypothetical protein"
"group_7336",3.60742379547707e-06,"","hypothetical protein"
"pgaD_1~~~pgaD_2~~~pgaD",3.60556588381988e-06,"pgaD_1;pgaD_2;pgaD","Biofilm PGA synthesis protein PgaD"
"elfC_1~~~yraJ_2~~~elfC_2",3.60360360360357e-06,"elfC_1;yraJ_2;elfC_2;","putative outer membrane usher protein ElfC;Outer membrane usher protein YraJ;hypothetical protein"
"sucD",3.60360360360357e-06,"sucD","Succinate--CoA ligase [ADP-forming] subunit alpha"
"yeiL~~~yeiL_1~~~yeiL_2",3.60360360360357e-06,";yeiL;yeiL_1;yeiL_2","hypothetical protein;Regulatory protein YeiL"
"group_786",3.59993900094135e-06,"","hypothetical protein"
"group_7746",3.59867007708869e-06,";umuD_2;umuD_1;umuD_3;umuD_4","hypothetical protein;Protein UmuD"
"group_19632",3.59712230215847e-06,"","hypothetical protein"
"group_7935",3.59653716248465e-06,"","hypothetical protein"
"group_6566",3.59615720584228e-06,"","hypothetical protein"
"group_33880",3.59066427289045e-06,"","hypothetical protein"
"group_9227",3.59066427289045e-06,"","hypothetical protein"
"hemR_3~~~hemR_2~~~hemR_1~~~hemR",3.59066427289045e-06,"hemR_3;hemR_2;;hemR_1;hemR","Hemin receptor;hypothetical protein"
"group_3546",3.59049302768089e-06,"","hypothetical protein"
"group_987",3.5898385845925e-06,"","hypothetical protein"
"cvaC",3.5864037612745e-06,"cvaC;","Colicin-V;hypothetical protein"
"group_2914",3.58491718016518e-06,"","hypothetical protein"
"group_4896",3.58283691617034e-06,"","hypothetical protein"
"group_8626",3.58059640620878e-06,"","hypothetical protein"
"pic_1~~~eatA_2~~~espP~~~sepA~~~pic_auto_1~~~pic_2~~~pic_auto_2~~~pic_auto~~~pic~~~espI_1~~~espI_2~~~espP_1~~~espI",3.58003442340782e-06,"pic_1;;eatA_2;espP;sepA;pic_auto_1;pic_2;pic_auto_2;pic_auto;pic;espI_1;espI_2;espP_1;espI","Serine protease pic autotransporter;hypothetical protein;serine protease autotransporter toxin EatA;Serine protease EspP;serine protease autotransporter toxin SepA;serine protease autotransporter toxin Pic;Serine protease SepA autotransporter;serine protease autotransporter EspI"
"group_2400",3.57781753130593e-06,"","hypothetical protein;putative HTH-type transcriptional regulator"
"group_31812",3.57781753130593e-06,"","hypothetical protein"
"group_4303",3.57781753130593e-06,"","hypothetical protein"
"group_6440",3.5778175313057e-06,"","hypothetical protein"
"group_9738",3.57222387243783e-06,"parM_2;parM_1;parM","Plasmid segregation protein ParM"
"group_10708",3.56506238859189e-06,"","hypothetical protein"
"group_2115",3.56506238859189e-06,"","hypothetical protein"
"group_31151",3.56506238859189e-06,"","hypothetical protein"
"group_32301",3.56506238859189e-06,"","hypothetical protein"
"group_32811",3.56506238859189e-06,"","hypothetical protein"
"group_34045",3.56506238859189e-06,"","hypothetical protein"
"group_34547",3.56506238859189e-06,"","hypothetical protein"
"group_4718",3.56506238859189e-06,"","hypothetical protein"
"hcpA_2~~~hcpA_3~~~hcpA_1~~~hcpA_4~~~hcpA",3.56506238859189e-06,"hcpA_2;hcpA_3;hcpA_1;hcpA_4;hcpA;","Major exported protein;hypothetical protein"
"purH",3.56506238859167e-06,"purH","Bifunctional purine biosynthesis protein PurH"
"xerC_5~~~xerC_1",3.56506238859167e-06,"xerC_5;xerC_1;","Tyrosine recombinase XerC;hypothetical protein"
"xylP",3.56506238859167e-06,"xylP","Isoprimeverose transporter"
"group_30363",3.56497272827316e-06,"","hypothetical protein"
"group_10102",3.56355095133498e-06,"","hypothetical protein"
"group_7200",3.56238488257277e-06,"","hypothetical protein"
"group_7748",3.56034968979158e-06,"","hypothetical protein"
"group_1236",3.55871886121006e-06,"","hypothetical protein"
"group_5992",3.55871886121006e-06,"","hypothetical protein"
"group_8229",3.55871886121006e-06,"","hypothetical protein"
"yidK~~~yidK_2~~~yidK_1",3.55871886121006e-06,"yidK;yidK_2;;yidK_1","putative symporter YidK;hypothetical protein"
"group_5074",3.55871886120984e-06,"","hypothetical protein"
"group_9338",3.55871886120984e-06,"","hypothetical protein"
"group_2684",3.55567183170624e-06,"","hypothetical protein"
"group_3959",3.55239786856121e-06,"","hypothetical protein"
"group_6313",3.55239786856121e-06,"","hypothetical protein"
"group_7549",3.55239786856121e-06,"","hypothetical protein"
"lutA~~~lutA_1~~~lutA_2",3.55239786856121e-06,"lutA;lutA_1;lutA_2","Lactate utilization protein A"
"pemK~~~pemK_1",3.55239786856121e-06,";pemK;pemK_1","hypothetical protein;Endoribonuclease PemK"
"hcpA_1~~~hcpA_2~~~hcpA_3~~~hcpA_5~~~hcpA_4",3.55125956040836e-06,"hcpA_1;hcpA_2;;hcpA_3;hcpA_5;hcpA_4","Major exported protein;hypothetical protein"
"group_9365",3.55077140700844e-06,"","hypothetical protein"
"group_1517",3.54983769617911e-06,"","hypothetical protein"
"group_7036",3.54963096584116e-06,"","hypothetical protein"
"group_373",3.54803926232505e-06,"","hypothetical protein"
"group_454",3.54767663156252e-06,"","hypothetical protein"
"group_7048",3.54609929078031e-06,"","hypothetical protein;IS481 family transposase ISErsp1"
"group_87",3.54609929078031e-06,"","hypothetical protein"
"sctL",3.54609929078031e-06,"sctL","Type 3 secretion system stator protein"
"group_4088",3.54609929078009e-06,"","hypothetical protein"
"prlF~~~prlF_1",3.54609929078009e-06,";prlF;prlF_1","hypothetical protein;Antitoxin PrlF"
"group_1024",3.54590179151582e-06,"","hypothetical protein"
"ais_2~~~ais_1~~~ais_5~~~ais_4",3.5398230088497e-06,";ais_2;ais_1;ais_5;ais_4","hypothetical protein;Lipopolysaccharide core heptose(II)-phosphate phosphatase"
"group_4643",3.5398230088497e-06,"","hypothetical protein"
"group_4942",3.5398230088497e-06,"","hypothetical protein"
"group_630",3.5398230088497e-06,"","hypothetical protein"
"group_6449",3.5398230088497e-06,"","hypothetical protein"
"dddA_2~~~dddA_3~~~dddA~~~dddA_1",3.53982300884947e-06,";dddA_2;dddA_3;dddA;dddA_1","hypothetical protein;Double-stranded DNA deaminase toxin A"
"ddlA",3.53982300884947e-06,"ddlA;","D-alanine--D-alanine ligase A;hypothetical protein"
"group_1529",3.53982300884947e-06,"","hypothetical protein"
"group_30533",3.53982300884947e-06,"","hypothetical protein"
"group_4245",3.53982300884947e-06,"","hypothetical protein"
"group_638",3.53982300884947e-06,"","hypothetical protein"
"group_8878",3.53982300884947e-06,"","hypothetical protein"
"ydeO_1~~~ydeO_2~~~yddA_2~~~yddA_3~~~yddA_1~~~yddA~~~ettA_1~~~ydeO",3.53982300884947e-06,"ydeO_1;ydeO_2;yddA_2;yddA_3;yddA_1;yddA;ettA_1;ydeO;","HTH-type transcriptional regulator YdeO;Inner membrane ABC transporter ATP-binding protein YddA;Energy-dependent translational throttle protein EttA;hypothetical protein"
"yphF_1~~~yphF_2~~~yphF",3.53982300884947e-06,"yphF_1;yphF_2;yphF","ABC transporter periplasmic-binding protein YphF"
"group_5220",3.53877555950066e-06,"","hypothetical protein"
"group_8271",3.53778932868254e-06,"dinJ","Antitoxin DinJ"
"group_6002",3.53777637759212e-06,"","hypothetical protein"
"hns_2~~~hns_3~~~hns_1",3.53728941889098e-06,"hns_2;hns_3;hns_1","DNA-binding protein H-NS"
"group_10076",3.53709830591553e-06,"","hypothetical protein"
"group_6346",3.53682327359173e-06,"cbtA_1;cbtA;cbtA_2;;cbtA_3","Cytoskeleton-binding toxin CbtA;hypothetical protein"
"group_149",3.53356890459366e-06,"","hypothetical protein"
"dpnA~~~rsrIM",3.53324423249712e-06,";dpnA;rsrIM","hypothetical protein;Type II methyltransferase M2.DpnII;Type II methyltransferase M.RsrI"
"group_6785",3.53260869565197e-06,"","hypothetical protein"
"group_1600",3.5273368606703e-06,"","hypothetical protein"
"group_29367",3.5273368606703e-06,"","hypothetical protein"
"group_3096",3.5273368606703e-06,"","hypothetical protein"
"group_4676",3.5273368606703e-06,"","hypothetical protein"
"group_9698",3.5273368606703e-06,"","hypothetical protein"
"mbeA~~~mbeA_2~~~mbeA_1",3.5273368606703e-06,"mbeA;;mbeA_2;mbeA_1","DNA relaxase MbeA;hypothetical protein"
"pdeL_2~~~pdeL_3~~~pdeL~~~pdeL_1",3.5273368606703e-06,"pdeL_2;pdeL_3;pdeL;;pdeL_1","Cyclic di-GMP phosphodiesterase PdeL;hypothetical protein"
